Gender,AgeGroup,Program,Income,State,Device,OS,Browser,option,click
1,3,E,364817,NY,Mobile,Apple,Opera,A,1
1,4,E,295346,CA,Mobile,Windows,Chrome,A,0
1,1,A,164098,CA,Mobile,Apple,Safari,A,0
0,3,NA,236427,CA,Mobile,Windows,Chrome,A,0
0,5,B,252090,CA,Desktop,Windows,Safari,A,0
0,3,A,409427,NJ,Mobile,Windows,Chrome,B,0
0,1,C,205266,NY,Desktop,Windows,Chrome,B,0
1,3,D,475370,NY,Mobile,Apple,Chrome,A,0
1,0,E,399967,NY,Desktop,Windows,Safari,A,0
1,1,D,244005,NJ,Mobile,Apple,Chrome,B,0
0,2,D,60737,NY,Tablet,Apple,Chrome,B,0
1,3,E,63752,TX,Mobile,Apple,Chrome,A,0
0,2,D,99971,CA,Mobile,Apple,Safari,A,0
1,1,D,217328,CA,Desktop,Apple,Safari,A,0
1,0,E,416825,NJ,Mobile,Apple,Chrome,B,0
0,4,D,132101,NY,Desktop,Windows,Chrome,B,0
0,3,E,220329,NY,Mobile,Apple,Safari,B,0
0,5,B,404053,NJ,Mobile,Windows,Chrome,A,0
1,3,C,101418,NY,Desktop,Apple,Chrome,A,0
1,3,D,320796,TX,Desktop,Apple,Chrome,A,0
1,3,D,140902,TX,Mobile,Windows,Chrome,A,0
0,2,E,118055,NY,Mobile,Windows,Safari,A,0
1,5,A,165426,CA,Mobile,Windows,Opera,A,0
0,2,E,423317,CA,Mobile,Apple,Chrome,B,0
1,2,D,276954,TX,Desktop,Windows,Safari,A,0
1,0,C,50284,CA,Desktop,Windows,Chrome,B,0
0,0,NA,437155,NJ,Mobile,Windows,Chrome,A,0
1,6,C,446522,NY,Desktop,Apple,Safari,A,0
1,3,C,206087,CA,Mobile,Windows,Chrome,B,0
1,5,D,387282,NJ,Mobile,Windows,Chrome,A,0
1,3,E,194106,CA,Desktop,Apple,Safari,B,0
1,5,D,444578,CA,Mobile,Apple,Chrome,A,0
0,6,D,148856,CA,Mobile,Apple,Chrome,B,0
0,3,D,74678,CA,Tablet,Windows,Chrome,A,0
1,4,D,425885,CA,Mobile,Windows,Chrome,B,0
0,4,D,479733,NY,Desktop,Windows,Safari,A,0
1,6,E,94161,CA,Mobile,Apple,Safari,A,1
0,2,C,132661,NY,Mobile,Apple,Chrome,B,0
1,4,E,193496,CA,Mobile,Apple,Safari,B,0
0,1,D,374104,NY,Desktop,Apple,Safari,B,1
1,2,C,346890,NY,Mobile,Windows,Chrome,B,1
1,6,E,284931,NJ,Desktop,Windows,Opera,B,0
1,1,E,58089,NY,Mobile,Windows,Safari,B,0
1,2,D,374871,NY,Desktop,Windows,Safari,B,0
0,3,A,338229,CA,Desktop,Apple,Chrome,B,0
1,5,D,218295,CA,Mobile,Apple,Chrome,A,0
0,5,D,445553,NJ,Mobile,Windows,Chrome,A,0
0,1,E,454157,CA,Desktop,Apple,Safari,B,0
1,1,D,82100,TX,Desktop,Apple,Chrome,A,1
0,0,A,305476,NY,Mobile,Windows,Chrome,B,0
1,4,C,359044,CA,Desktop,Windows,Chrome,A,0
1,2,D,357643,TX,Desktop,Windows,Chrome,A,0
0,3,A,372305,NJ,Mobile,Windows,Opera,B,0
0,6,C,199801,NY,Mobile,Apple,Opera,B,0
0,3,D,64068,NY,Desktop,Apple,Safari,B,0
1,1,E,213219,NJ,Mobile,Apple,Safari,A,0
1,2,NA,297625,TX,Mobile,Windows,Chrome,B,0
0,5,B,226662,NJ,Desktop,Apple,Opera,A,0
0,3,C,143410,NJ,Mobile,Windows,Chrome,A,0
1,3,NA,346767,NJ,Desktop,Apple,Safari,A,0
1,2,D,295596,CA,Mobile,Apple,Chrome,B,0
0,0,D,182835,NJ,Desktop,Apple,Safari,B,0
1,NA,D,275005,CA,Mobile,Windows,Chrome,A,1
1,3,D,191695,NY,Tablet,Windows,Chrome,A,0
0,4,C,277924,NJ,Desktop,Windows,Chrome,B,0
1,3,E,65951,NA,Desktop,Apple,Chrome,A,0
0,2,D,154866,NY,Desktop,Apple,Chrome,A,0
0,3,E,188457,CA,Tablet,Windows,Chrome,B,0
1,1,D,282708,TX,Desktop,Windows,Opera,B,0
0,0,A,257524,CA,Desktop,Apple,Opera,A,0
1,6,A,133448,NA,Mobile,Windows,Safari,B,0
1,2,A,162223,CA,Desktop,Windows,Chrome,B,0
1,4,E,468974,NY,Desktop,Windows,Chrome,A,0
0,1,D,132827,NY,Mobile,Apple,Safari,B,0
0,5,A,361703,NY,Mobile,Windows,Chrome,A,1
1,3,E,270244,CA,Desktop,Windows,Chrome,A,0
0,5,A,330674,CA,Mobile,Windows,Safari,A,0
1,5,A,466315,NJ,Mobile,Apple,Safari,A,0
1,4,E,375972,CA,Mobile,Apple,Safari,B,0
1,3,E,176442,NY,Desktop,Windows,Chrome,A,0
1,1,D,394819,NJ,Mobile,Apple,Safari,A,0
1,1,E,230055,CA,Tablet,Windows,Chrome,A,0
0,1,D,301054,NA,Desktop,Windows,Chrome,B,0
1,2,A,263359,NY,Mobile,Apple,Chrome,B,0
1,1,C,245849,CA,Mobile,Windows,Chrome,B,0
1,2,A,388584,CA,Mobile,Windows,Chrome,B,0
0,4,D,231321,NY,Desktop,Apple,Chrome,A,0
1,3,E,409744,CA,Mobile,Windows,Chrome,B,0
0,1,D,117079,TX,Desktop,Apple,Safari,B,0
1,5,A,217355,NY,Mobile,Apple,Safari,B,0
0,4,D,303642,NY,Mobile,Windows,Safari,B,1
0,2,C,420283,NY,Desktop,Windows,Chrome,B,0
1,0,D,338411,NY,Desktop,Apple,Chrome,B,0
0,2,A,274927,NY,Mobile,Apple,Chrome,B,0
1,5,D,331834,NY,Desktop,Apple,Opera,B,0
1,3,E,225953,CA,Mobile,Windows,Chrome,A,0
0,3,A,195842,CA,Mobile,Windows,Chrome,B,0
1,2,E,117616,CA,Desktop,Apple,Safari,B,0
0,5,C,151149,NJ,Mobile,Apple,Chrome,B,0
0,4,D,113356,CA,Mobile,Windows,Safari,A,1
0,0,A,201208,NY,Mobile,Apple,Chrome,B,0
1,3,E,381574,TX,Desktop,Apple,Chrome,A,0
0,0,A,442518,NY,Desktop,Apple,Safari,A,0
1,3,D,83921,NY,Mobile,Apple,Chrome,B,0
0,4,E,465696,CA,Mobile,Apple,Safari,B,0
1,2,D,136353,TX,Mobile,Windows,Chrome,A,0
1,4,A,288787,CA,Mobile,Windows,Chrome,A,0
1,1,C,426013,NY,Desktop,Apple,Chrome,A,0
1,1,E,183544,NY,Desktop,Windows,Chrome,A,0
0,1,D,79529,CA,Desktop,Apple,Safari,B,0
1,5,D,171953,NY,Mobile,Apple,Safari,A,0
1,3,C,271504,NY,Tablet,Windows,Chrome,A,0
0,3,A,397838,NY,Mobile,Windows,Chrome,B,0
0,3,D,181069,NY,Desktop,Apple,Opera,B,0
1,1,E,117686,CA,Mobile,Apple,Chrome,B,1
1,1,C,305183,NA,Desktop,Windows,Opera,A,0
0,0,D,388909,NJ,Mobile,Windows,Safari,A,0
1,5,E,410227,NY,Mobile,Windows,Chrome,A,0
1,5,A,390122,NA,Desktop,Windows,Chrome,A,0
0,2,C,328235,NJ,Mobile,Apple,Safari,B,0
0,2,A,68692,NA,Mobile,Apple,Opera,A,0
1,6,D,221748,NY,Desktop,Apple,Chrome,A,0
1,6,A,55610,TX,Mobile,Apple,Safari,A,0
0,5,E,466792,NY,Mobile,Windows,Chrome,A,0
0,4,A,292977,NY,Mobile,Apple,Chrome,A,1
0,3,E,411619,NY,Mobile,Windows,Safari,A,0
1,4,NA,164329,NY,Desktop,Apple,Chrome,A,1
1,1,E,462657,NJ,Desktop,Apple,Chrome,A,0
0,5,C,298146,NY,Mobile,Apple,Safari,B,1
1,4,E,336793,CA,Desktop,Windows,Chrome,B,0
0,5,C,115151,NY,Tablet,Apple,Chrome,B,0
1,4,E,386565,NJ,Mobile,Windows,Chrome,A,1
0,6,E,172302,NY,Mobile,Windows,Chrome,B,0
1,4,D,235814,NJ,Mobile,Apple,Safari,B,0
1,0,E,397575,TX,Mobile,Apple,Safari,A,0
1,0,D,323800,CA,Mobile,Apple,Opera,A,0
1,4,E,143402,NY,Mobile,Apple,Chrome,A,0
0,4,E,123225,NY,Mobile,Apple,Chrome,A,1
0,6,D,94626,NY,Mobile,Windows,Safari,A,0
1,3,C,188435,CA,Mobile,Windows,Chrome,A,0
1,0,C,473965,TX,Desktop,Apple,Safari,A,0
0,2,NA,358115,CA,Desktop,Windows,Chrome,A,1
0,2,D,184657,CA,Desktop,Apple,Chrome,B,0
1,2,D,412229,CA,Mobile,Apple,Chrome,B,0
1,4,A,277942,CA,Mobile,Apple,Safari,A,0
0,5,A,105782,NY,Desktop,Windows,Safari,A,0
0,5,E,341531,TX,Desktop,Windows,Chrome,B,0
0,6,A,202262,NJ,Mobile,Windows,Chrome,B,0
0,4,E,316394,CA,Mobile,Apple,Chrome,A,0
1,0,E,385590,NY,Mobile,Windows,Safari,B,0
1,6,A,330106,CA,Mobile,Windows,Chrome,A,0
1,3,D,177931,CA,Desktop,Apple,Safari,B,0
0,4,D,420941,NY,Mobile,Apple,Chrome,A,0
1,0,A,297568,CA,Tablet,Apple,Opera,B,0
0,6,A,273413,CA,Desktop,Apple,Safari,A,0
1,4,C,399840,CA,Desktop,Apple,Safari,A,0
1,5,C,458321,TX,Mobile,Windows,Safari,A,1
0,2,C,319265,NJ,Mobile,Windows,Chrome,B,0
1,3,C,146301,NY,Mobile,Apple,Chrome,A,0
0,3,C,359269,CA,Desktop,Windows,Chrome,B,0
1,3,E,76316,NJ,Mobile,Windows,Safari,A,0
0,1,E,399339,CA,Mobile,Apple,Chrome,A,0
0,3,C,68701,NJ,Mobile,Windows,Safari,A,0
0,6,D,335303,NJ,Desktop,Windows,Chrome,B,0
0,2,A,283420,CA,Tablet,Apple,Safari,A,0
1,5,A,422183,NJ,Mobile,Windows,Chrome,B,0
1,2,E,240613,CA,Mobile,Apple,Safari,A,1
1,0,D,210500,CA,Desktop,Windows,Chrome,B,0
0,5,E,320323,NY,Tablet,Apple,Chrome,B,0
0,2,B,277614,NJ,Desktop,Windows,Chrome,B,0
1,3,B,401322,NJ,Mobile,Windows,Chrome,A,0
1,4,A,483150,NY,Mobile,Windows,Safari,B,0
1,2,D,320181,NY,Tablet,Apple,Chrome,A,0
1,1,A,361528,CA,Desktop,Windows,Chrome,B,0
1,4,E,384593,NJ,Mobile,Apple,Chrome,A,0
1,4,A,493709,CA,Mobile,Windows,Chrome,B,1
0,3,D,235215,NY,Mobile,Apple,Chrome,B,0
0,1,NA,246005,NY,Mobile,Apple,Opera,A,0
1,4,E,305960,NJ,Desktop,Windows,Chrome,B,0
0,3,D,404283,CA,Desktop,Windows,Chrome,B,0
0,3,E,186678,CA,Desktop,Windows,Safari,A,0
1,4,E,239155,NA,Desktop,Apple,Chrome,A,0
1,5,E,222314,NJ,Desktop,Windows,Safari,A,0
1,5,A,312191,TX,Mobile,Apple,Safari,A,0
0,2,D,473147,CA,Desktop,Apple,Safari,A,0
1,4,NA,329361,CA,Mobile,Windows,Chrome,B,0
0,3,E,383506,CA,Mobile,Windows,Opera,A,0
0,1,C,154684,NY,Mobile,Windows,Chrome,B,0
1,4,E,438965,CA,Desktop,Windows,Chrome,A,0
0,2,D,83401,NJ,Mobile,Windows,Safari,B,0
1,2,E,250786,CA,Mobile,Windows,Chrome,A,0
0,2,C,270849,CA,Desktop,Windows,Safari,A,0
0,2,C,194479,TX,Mobile,Windows,Safari,A,0
1,4,E,87429,NJ,Desktop,Windows,Opera,B,0
1,3,C,308314,CA,Mobile,Apple,Safari,B,0
0,1,D,102590,TX,Mobile,Windows,Chrome,A,0
1,3,A,119262,NY,Mobile,Windows,Chrome,B,0
0,4,A,414791,NJ,Mobile,Apple,Safari,A,0
1,3,D,91314,CA,Desktop,Apple,Chrome,A,0
1,2,C,342562,NY,Mobile,Apple,Chrome,A,0
0,5,A,372558,CA,Mobile,Windows,Safari,A,0
1,2,A,252338,CA,Mobile,Apple,Safari,B,0
0,2,E,112802,CA,Mobile,Apple,Safari,B,1
0,2,E,167694,NY,Desktop,Apple,Chrome,A,1
1,NA,D,329899,CA,Desktop,Apple,Safari,B,0
0,4,A,148528,TX,Desktop,Windows,Chrome,B,0
0,6,C,154236,TX,Desktop,Apple,Safari,A,0
0,2,D,425723,CA,Mobile,Windows,Chrome,A,0
1,0,A,179646,TX,Mobile,Apple,Chrome,A,0
1,4,E,465878,NY,Desktop,Windows,Safari,B,0
0,4,B,372440,NJ,Mobile,Windows,Safari,A,0
0,3,E,393338,NJ,Desktop,Windows,Safari,A,0
1,6,E,425479,CA,Mobile,Apple,Chrome,B,0
0,0,D,329670,TX,Mobile,Apple,Safari,B,0
0,0,E,173005,NA,Mobile,Windows,Chrome,A,0
1,2,D,470448,NA,Desktop,Windows,Safari,A,0
0,4,A,439322,TX,Mobile,Apple,Safari,A,0
0,2,C,137355,NY,Desktop,Apple,Chrome,B,0
0,1,A,276160,NA,Desktop,Windows,Chrome,A,0
0,1,E,449252,NY,Desktop,Windows,Chrome,A,0
0,2,C,105244,NY,Mobile,Apple,Safari,A,0
1,3,B,175753,NA,Mobile,Apple,Chrome,B,0
0,6,D,393861,TX,Desktop,Windows,Safari,B,0
1,3,E,468785,NY,Mobile,Apple,Chrome,A,0
0,6,C,477701,NY,Mobile,Windows,Chrome,B,0
1,5,D,450329,NJ,Desktop,Apple,Chrome,B,0
1,4,A,293081,NY,Mobile,Windows,Chrome,A,0
1,0,D,179513,TX,Mobile,Windows,Safari,B,0
0,1,D,487557,NJ,Mobile,Windows,Chrome,B,0
0,1,D,291841,CA,Mobile,Apple,Chrome,B,0
1,4,C,192314,CA,Mobile,Apple,Chrome,A,0
1,0,A,75309,NY,Mobile,Apple,Chrome,A,0
0,3,E,371464,NJ,Mobile,Apple,Safari,A,0
0,6,D,166621,CA,Mobile,Apple,Opera,A,0
0,2,C,311523,CA,Desktop,Windows,Safari,A,0
1,4,A,480765,TX,Desktop,Apple,Safari,B,0
0,5,D,67229,NY,Desktop,Apple,Chrome,B,1
1,3,A,55253,NY,Mobile,Apple,Chrome,B,0
1,6,D,125899,CA,Desktop,Windows,Chrome,A,0
1,2,A,395319,NY,Mobile,Windows,Safari,B,1
0,4,D,218596,NJ,Desktop,Windows,Opera,B,0
0,4,E,235829,CA,Mobile,Apple,Chrome,B,0
0,5,E,386161,TX,Desktop,Apple,Safari,A,0
0,4,E,193080,NY,Desktop,Apple,Safari,A,0
1,3,A,476579,NJ,Desktop,Apple,Opera,B,0
1,0,A,206903,NY,Mobile,Apple,Chrome,A,1
0,3,E,480325,NJ,Mobile,Windows,Chrome,B,0
1,5,C,284637,NY,Mobile,Windows,Safari,B,0
0,0,D,279415,NY,Desktop,Windows,Chrome,B,0
0,2,A,85737,NY,Mobile,Apple,Chrome,B,0
1,4,NA,157379,CA,Mobile,Windows,Chrome,B,0
1,2,D,320059,NJ,Desktop,Windows,Chrome,A,0
1,3,D,463633,NJ,Mobile,Windows,Safari,B,0
0,1,A,94715,NY,Mobile,Windows,Chrome,A,1
1,0,E,111059,CA,Mobile,Apple,Safari,B,0
0,2,E,375909,NJ,Desktop,Windows,Chrome,B,0
0,3,E,148858,CA,Desktop,Apple,Opera,B,1
1,4,NA,136842,NY,Desktop,Apple,Safari,B,0
0,1,E,386977,NY,Mobile,Windows,Safari,B,0
1,2,NA,431959,NJ,Tablet,Windows,Chrome,A,0
1,2,D,345557,NJ,Desktop,Apple,Chrome,A,0
0,0,D,239965,NY,Mobile,Apple,Safari,B,0
0,4,E,426740,NJ,Mobile,Apple,Chrome,A,0
0,2,D,302423,NY,Mobile,Apple,Chrome,B,0
0,3,E,322985,NJ,Mobile,Apple,Safari,A,0
1,3,C,458902,NJ,Mobile,Windows,Safari,A,0
0,0,C,109276,CA,Mobile,Apple,Chrome,A,0
0,4,A,149229,TX,Mobile,Apple,Safari,A,0
1,1,C,477913,TX,Mobile,Windows,Safari,B,0
1,3,E,255597,CA,Mobile,Apple,Chrome,B,0
1,2,D,218034,NJ,Desktop,Windows,Chrome,A,0
1,1,C,358912,NY,Tablet,Windows,Chrome,A,0
0,5,D,162577,NY,Mobile,Apple,Chrome,B,0
0,3,D,343417,CA,Tablet,Apple,Chrome,A,0
1,2,A,92720,CA,Mobile,Windows,Safari,B,0
0,4,C,469016,NJ,Mobile,Apple,Chrome,A,0
1,2,D,267207,NY,Desktop,Apple,Safari,B,0
0,3,C,200010,CA,Tablet,Apple,Chrome,B,1
0,6,D,71746,TX,Tablet,Apple,Opera,A,0
0,NA,C,56940,TX,Mobile,Windows,Chrome,B,0
1,6,E,153104,NY,Tablet,Apple,Chrome,A,0
0,3,C,478124,CA,Desktop,Windows,Safari,B,0
0,4,A,197742,NJ,Desktop,Apple,Chrome,A,0
0,1,A,444353,NY,Mobile,Apple,Opera,A,0
1,4,A,401855,CA,Mobile,Apple,Safari,B,0
1,4,C,79488,TX,Desktop,Apple,Safari,A,0
0,2,E,316957,NJ,Mobile,Windows,Chrome,B,0
1,3,E,305494,CA,Mobile,Apple,Chrome,A,0
0,2,C,446552,NY,Desktop,Apple,Chrome,A,0
1,3,A,72691,NY,Desktop,Windows,Chrome,A,0
1,0,B,361406,TX,Desktop,Windows,Chrome,A,1
0,5,A,451163,NJ,Mobile,Windows,Chrome,A,0
1,3,E,490809,NY,Desktop,Apple,Opera,B,0
1,2,D,302188,NY,Desktop,Windows,Chrome,B,1
1,6,A,138620,CA,Desktop,Windows,Safari,B,0
0,6,D,91449,TX,Desktop,Windows,Opera,B,0
0,3,E,452250,NY,Mobile,Windows,Chrome,B,0
1,4,D,329281,NY,Mobile,Apple,Chrome,B,0
1,6,D,81343,CA,Tablet,Apple,Safari,B,0
0,2,B,280803,TX,Mobile,Apple,Chrome,A,0
0,2,D,491215,CA,Mobile,Windows,Chrome,A,0
1,2,A,450487,NJ,Mobile,Apple,Safari,B,0
1,3,A,71954,NY,Desktop,Apple,Chrome,A,0
0,3,C,180702,NY,Mobile,Windows,Safari,A,0
1,2,E,149756,NJ,Desktop,Apple,Chrome,B,1
0,2,D,295823,CA,Mobile,Apple,Chrome,B,0
0,5,E,313943,CA,Mobile,Apple,Chrome,A,0
1,6,C,231960,CA,Mobile,Apple,Chrome,A,0
1,3,D,449012,NY,Desktop,Apple,Opera,A,0
0,1,E,205885,NY,Mobile,Apple,Opera,B,0
0,2,E,198516,NY,Mobile,Apple,Chrome,A,0
1,0,A,113730,NY,Mobile,Apple,Chrome,A,0
0,3,A,136470,NY,Mobile,Windows,Chrome,A,0
1,6,E,423936,CA,Mobile,Apple,Chrome,B,0
0,5,A,106391,CA,Mobile,Windows,Safari,B,0
0,1,NA,413740,TX,Desktop,Windows,Opera,A,0
1,2,A,376272,TX,Desktop,Apple,Chrome,B,0
0,4,E,350709,CA,Desktop,Apple,Chrome,A,0
1,2,B,260349,NY,Tablet,Windows,Chrome,A,0
0,3,E,127770,CA,Mobile,Apple,Safari,A,0
0,4,D,330750,CA,Mobile,Windows,Safari,A,0
1,2,E,396427,NY,Mobile,Windows,Opera,A,0
0,4,E,80763,NY,Mobile,Apple,Chrome,B,0
0,3,A,438129,NY,Desktop,Windows,Safari,A,0
1,4,C,131438,CA,Mobile,Windows,Chrome,B,0
0,1,A,386090,TX,Tablet,Windows,Chrome,A,0
0,3,C,359071,CA,Mobile,Apple,Safari,B,0
0,1,D,376994,NJ,Mobile,Windows,Chrome,A,0
0,3,C,58632,CA,Desktop,Apple,Chrome,B,0
1,1,D,377555,CA,Mobile,Apple,Safari,A,0
0,2,E,336192,NY,Desktop,Apple,Safari,A,0
0,0,NA,54420,NJ,Desktop,Apple,Chrome,A,1
1,4,D,76427,CA,Mobile,Windows,Safari,B,0
1,6,E,420378,NJ,Mobile,Apple,Opera,B,0
0,3,E,316286,CA,Mobile,Apple,Chrome,B,0
0,3,E,227074,NJ,Desktop,Windows,Safari,B,0
0,1,D,305133,NY,Desktop,Windows,Safari,B,0
0,1,C,305563,NA,Mobile,Apple,Chrome,B,1
0,4,E,372238,TX,Mobile,Windows,Chrome,B,0
1,3,E,233994,NY,Desktop,Apple,Chrome,B,0
0,4,E,384030,NY,Desktop,Windows,Opera,B,0
1,4,NA,418773,NY,Mobile,Apple,Safari,B,0
0,4,E,76770,NY,Desktop,Windows,Safari,B,0
0,4,A,195192,CA,Desktop,Windows,Chrome,B,0
1,0,NA,316641,NY,Mobile,Windows,Safari,B,0
1,4,D,193786,CA,Desktop,Apple,Safari,B,0
1,4,D,418067,TX,Mobile,Windows,Chrome,A,0
0,5,A,350756,NY,Mobile,Apple,Chrome,B,1
0,2,A,111743,NY,Mobile,Apple,Chrome,B,0
0,3,C,424791,NJ,Mobile,Windows,Chrome,B,0
0,4,E,169729,CA,Mobile,Apple,Safari,B,0
1,4,A,260980,TX,Desktop,Apple,Chrome,B,0
1,4,D,208568,CA,Mobile,Apple,Chrome,B,1
0,3,E,130241,NJ,Mobile,Apple,Chrome,A,0
0,6,A,234173,NA,Desktop,Apple,Chrome,B,0
1,2,E,307090,TX,Mobile,Apple,Chrome,A,0
0,5,D,299376,NY,Desktop,Windows,Opera,A,0
0,2,D,95678,NY,Mobile,Windows,Chrome,B,1
1,4,A,383894,NY,Desktop,Apple,Safari,A,0
0,1,A,408505,NY,Mobile,Windows,Chrome,A,0
1,3,D,157914,NY,Desktop,Windows,Chrome,B,0
0,4,D,369262,CA,Desktop,Apple,Safari,B,0
1,6,E,267138,NY,Mobile,Apple,Chrome,B,0
1,1,C,340435,NY,Desktop,Apple,Opera,B,0
0,3,NA,114894,NY,Desktop,Windows,Safari,A,0
0,6,E,289557,NY,Mobile,Apple,Chrome,A,0
0,3,D,343165,CA,Mobile,Apple,Chrome,B,0
1,2,C,289560,NJ,Desktop,Windows,Chrome,B,0
1,5,C,103387,NY,Desktop,Apple,Opera,B,0
1,3,D,237456,NY,Mobile,Apple,Opera,B,0
1,4,E,489378,CA,Mobile,Windows,Chrome,B,0
0,2,E,84157,TX,Desktop,Windows,Chrome,A,0
1,4,NA,295592,NY,Mobile,Apple,Chrome,A,0
1,4,B,167577,TX,Desktop,Windows,Safari,B,0
0,5,C,315560,NY,Mobile,Windows,Safari,B,1
0,1,E,430225,NJ,Mobile,Apple,Chrome,A,0
1,4,D,178722,NJ,Desktop,Apple,Chrome,B,0
1,5,A,114661,CA,Desktop,Windows,Safari,B,0
1,5,E,84552,NY,Mobile,Apple,Chrome,B,0
0,3,D,396662,NA,Mobile,Apple,Chrome,A,0
0,5,A,415705,CA,Tablet,Apple,Chrome,B,0
0,4,D,115792,CA,Mobile,Windows,Safari,A,0
1,2,D,460842,TX,Desktop,Apple,Safari,A,0
1,2,E,485356,NJ,Mobile,Windows,Chrome,A,0
1,3,D,445984,NY,Desktop,Windows,Chrome,A,0
0,6,E,64098,CA,Mobile,Windows,Safari,B,0
1,4,E,251508,CA,Mobile,Windows,Chrome,B,0
1,6,C,181357,NJ,Mobile,Apple,Chrome,A,0
0,2,C,97502,NY,Desktop,Apple,Chrome,B,0
0,6,A,142837,NY,Desktop,Windows,Chrome,B,0
1,2,D,171879,CA,Mobile,Windows,Chrome,B,0
0,2,D,354797,NJ,Mobile,Windows,Chrome,B,0
0,0,A,310475,NY,Mobile,Windows,Safari,B,1
0,4,D,85535,NJ,Tablet,Windows,Chrome,B,0
0,2,A,448016,NJ,Desktop,Windows,Safari,A,0
1,5,NA,85567,CA,Mobile,Windows,Chrome,A,0
1,2,E,213310,CA,Mobile,Apple,Chrome,A,0
1,0,D,67724,TX,Mobile,Apple,Safari,B,0
1,0,A,441239,TX,Mobile,Apple,Safari,A,0
0,0,D,489037,CA,Desktop,Windows,Chrome,A,0
1,2,E,490456,NY,Desktop,Windows,Safari,A,0
1,5,NA,90121,CA,Mobile,Apple,Opera,B,0
0,3,E,265314,NJ,Tablet,Apple,Opera,A,0
0,3,E,371432,NJ,Tablet,Apple,Opera,A,0
0,3,E,425417,CA,Mobile,Apple,Chrome,B,1
1,6,E,274663,CA,Mobile,Windows,Chrome,B,0
1,4,A,377411,NY,Mobile,Apple,Safari,A,0
0,4,D,453998,NA,Mobile,Windows,Chrome,A,0
0,2,E,275301,NJ,Desktop,Windows,Safari,A,0
1,3,C,324551,CA,Mobile,Windows,Opera,A,0
1,2,D,479473,TX,Desktop,Apple,Chrome,B,0
0,1,E,353580,NY,Mobile,Apple,Chrome,B,0
1,4,E,453690,CA,Desktop,Windows,Opera,B,0
0,4,D,405656,TX,Desktop,Apple,Chrome,A,0
0,4,A,367615,TX,Mobile,Apple,Chrome,A,0
0,2,A,205126,NA,Mobile,Apple,Opera,B,0
0,3,A,105137,NY,Mobile,Apple,Safari,B,0
0,4,A,162368,NA,Mobile,Apple,Chrome,A,1
0,6,D,457139,NY,Desktop,Apple,Chrome,B,0
1,1,C,446552,CA,Desktop,Apple,Safari,A,0
1,3,NA,154464,CA,Desktop,Apple,Chrome,A,0
1,6,D,206624,NY,Desktop,Windows,Opera,B,0
1,6,D,409436,NJ,Desktop,Windows,Chrome,B,0
0,5,C,326372,NY,Desktop,Windows,Chrome,A,0
1,1,D,440604,NJ,Mobile,Apple,Chrome,B,0
0,4,A,458516,NY,Desktop,Windows,Safari,B,1
1,4,D,105338,CA,Desktop,Apple,Chrome,A,1
1,3,E,388358,CA,Mobile,Windows,Safari,B,0
1,6,E,334183,NJ,Mobile,Apple,Chrome,B,0
1,6,D,100955,NY,Desktop,Windows,Opera,A,0
0,6,A,174996,CA,Desktop,Windows,Safari,B,0
0,2,D,228266,NJ,Desktop,Apple,Chrome,A,0
1,2,C,386331,CA,Mobile,Apple,Chrome,A,0
1,5,E,417755,NA,Mobile,Windows,Opera,A,1
1,2,D,493060,CA,Mobile,Apple,Safari,B,0
0,5,D,301530,CA,Mobile,Apple,Safari,B,0
0,1,E,323131,NA,Mobile,Apple,Chrome,A,0
1,5,C,342477,NJ,Mobile,Apple,Chrome,B,0
0,3,D,315916,NJ,Desktop,Apple,Chrome,A,0
1,3,E,127807,CA,Desktop,Apple,Chrome,A,0
1,3,A,189784,TX,Desktop,Apple,Chrome,B,0
1,5,D,200938,NY,Mobile,Windows,Safari,B,1
1,4,D,69803,NJ,Mobile,Apple,Chrome,B,0
1,2,D,447205,NJ,Desktop,Windows,Safari,B,0
1,3,A,427287,NJ,Mobile,Apple,Chrome,B,0
1,1,E,367239,NJ,Mobile,Windows,Chrome,A,0
0,2,NA,150014,NJ,Desktop,Windows,Safari,B,0
1,4,NA,333163,CA,Mobile,Windows,Safari,B,0
1,6,A,175981,NY,Mobile,Windows,Safari,B,0
0,1,E,115171,NY,Mobile,Windows,Chrome,A,0
0,3,E,494246,NY,Mobile,Windows,Chrome,B,0
0,1,B,296854,CA,Desktop,Windows,Chrome,B,0
1,5,C,86955,CA,Mobile,Windows,Chrome,B,0
0,2,D,348664,NJ,Desktop,Apple,Chrome,B,1
0,4,C,477664,CA,Desktop,Windows,Chrome,A,0
1,3,A,429447,CA,Desktop,Windows,Safari,A,1
1,2,E,78397,NY,Mobile,Windows,Opera,A,0
1,4,D,487008,NJ,Mobile,Apple,Safari,B,0
0,4,D,87283,NJ,Desktop,Apple,Chrome,B,1
1,3,D,370734,NJ,Desktop,Apple,Safari,B,0
0,2,D,215580,NJ,Mobile,Apple,Chrome,B,0
1,6,A,420665,NY,Mobile,Windows,Safari,A,0
0,4,A,352752,NJ,Mobile,Apple,Safari,A,0
0,3,E,245788,NJ,Mobile,Apple,Chrome,A,0
0,2,D,118679,NY,Mobile,Apple,Chrome,A,0
0,4,D,473935,NJ,Mobile,Apple,Opera,A,0
1,6,E,286444,NJ,Desktop,Apple,Safari,B,0
0,3,E,381171,TX,Desktop,Apple,Chrome,A,0
